i,j,x_m,y_m,wall_distance_m
4,90,0.414754709,0.277434378,0.300066857
4,91,0.431527836,0.304539707,0.331578158
4,92,0.450846529,0.334055468,0.36639818
4,93,0.473106972,0.366136125,0.404874343
4,94,0.498766342,0.400929782,0.447390547
4,95,0.528351356,0.438572454,0.494371001
4,96,0.562467627,0.479180705,0.546284454
4,97,0.601809741,0.522842331,0.603648879
4,98,0.647171885,0.569604739,0.667036633
4,99,0.699458753,0.619460665,0.737080172
4,100,0.759696322,0.672330905,0.814478361
4,101,0.829041915,0.728043803,0.900003448
4,102,0.908792815,0.78631136,0.994508764
4,103,1.00039247,0.846702085,1.09893724
4,104,1.10543321,0.908610996,1.21433083
4,105,1.22565424,0.971227664,1.34184088
4,106,1.36293389,1.03350371,1.48273962
4,107,1.51927502,1.09412182,1.63843289
4,108,1.69678344,1.15146886,1.81047413
4,109,1.89763974,1.20361631,2.00057989
4,110,2.12406617,1.248311,2.21064697
4,111,2.37829172,1.28297915,2.44277133
4,112,2.66251976,1.30474522,2.69926901
4,113,2.97890373,1.31046558,2.98269923
4,114,3.3295367,1.2967744,3.29588995
4,115,3.71645987,1.26013687,3.64196604
4,116,4.14169333,1.19690275,4.02438051
4,117,4.6072898,1.103352,4.44694893
4,118,5.11540906,0.975724656,4.91388751
4,119,5.66840787,0.81022893,5.42985516
4,120,6.2689391,0.603024019,6
5,0,0.298860886,0.000537381538,0
5,1,0.298861434,0.000541286251,3.9429525e-06
5,2,0.298862042,0.000545600554,8.29991945e-06
5,3,0.298862717,0.000550367544,1.31143728e-05
5,4,0.298863464,0.000555634764,1.84343492e-05
5,5,0.298864292,0.000561454728,2.43129291e-05
5,6,0.29886521,0.000567885454,3.08087665e-05
5,7,0.298866226,0.000574991044,3.79866741e-05
5,8,0.298867352,0.000582842321,4.59182701e-05
5,9,0.298868599,0.000591517537,5.46826925e-05
5,10,0.298869981,0.00060110315,6.43673892e-05
5,11,0.298871512,0.000611694689,7.50689899e-05
5,12,0.298873208,0.000623397698,8.68942707e-05
5,13,0.298875088,0.000636328795,9.99612193e-05
5,14,0.298877171,0.000650616824,0.000114400212
5,15,0.298879479,0.000666404142,0.000130355316
5,16,0.298882037,0.000683848032,0.000147985723
5,17,0.298884872,0.00070312227,0.000167467342
5,18,0.298888015,0.00072441885,0.000188994554
5,19,0.2988915,0.000747949894,0.000212782147
5,20,0.298895364,0.00077394976,0.000239067464
5,21,0.298899649,0.000802677368,0.000268112769
5,22,0.298904402,0.000834418778,0.000300207864
5,23,0.298909675,0.000869490023,0.000335672979
5,24,0.298915524,0.000908240255,0.000374861972
5,25,0.298922015,0.000951055202,0.000418165853
5,26,0.29892922,0.000998361001,0.00046601669
5,27,0.298937218,0.00105062842,0.000518891919
5,28,0.298946097,0.00110837754,0.000577319106
5,29,0.298955959,0.00117218288,0.000641881213
5,30,0.298966912,0.00124267913,0.000713222415
5,31,0.298979082,0.00132056738,0.000792054522
5,32,0.298992607,0.00140662213,0.00087916409
5,33,0.29900764,0.00150169889,0.00097542026
5,34,0.299024355,0.00160674267,0.00108178344
5,35,0.299042946,0.00172279732,0.00119931487
5,36,0.299063627,0.00185101581,0.00132918723
5,37,0.299086641,0.00199267166,0.00147269633
5,38,0.299112259,0.00214917143,0.00163127405
5,39,0.299140786,0.00232206865,0.00180650262
5,40,0.29917256,0.00251307906,0.00200013037
5,41,0.299207966,0.00272409752,0.00221408926
5,42,0.299247432,0.00295721662,0.00245051408
5,43,0.299291439,0.00321474721,0.00271176376
5,44,0.29934053,0.00349924106,0.00300044496
5,45,0.299395314,0.00381351587,0.003319438
5,46,0.299456475,0.00416068279,0.00367192568
5,47,0.299524787,0.0045441768,0.00406142495
5,48,0.299601119,0.00496779022,0.00449182209
5,49,0.299686452,0.00543570959,0.00496741141
5,50,0.299781892,0.00595255632,0.00549293814
5,51,0.299888689,0.00652343151,0.00607364577
5,52,0.300008255,0.00715396522,0.00671532836
5,53,0.300142186,0.00785037081,0.00742438834
5,54,0.300292289,0.00861950468,0.00820790041
5,55,0.300460609,0.009468932,0.00907368213
5,56,0.300649464,0.010406999,0.0100303719
5,57,0.300861483,0.0114429125,0.0110875152
5,58,0.30109965,0.0125868269,0.0122556597
5,59,0.301367352,0.0138499406,0.0135464607
5,60,0.301668442,0.0152446005,0.0149727972
5,61,0.302007301,0.0167844179,0.0165489007
5,62,0.302388919,0.0184843942,0.0182904969
5,63,0.302818978,0.0203610597,0.0202149625
5,64,0.303303961,0.0224326247,0.0223414993
5,65,0.303851264,0.0247191443,0.0246913248
5,66,0.304469334,0.0272426987,0.0272878846
5,67,0.305167826,0.0300275892,0.0301570861
5,68,0.305957787,0.0331005517,0.0333275569
5,69,0.306851862,0.0364909874,0.0368309308
5,70,0.307864539,0.0402312136,0.0407021629
5,71,0.309012432,0.0443567335,0.0449798787
5,72,0.310314606,0.0489065272,0.0497067595
5,73,0.311792955,0.0539233627,0.0549299681
5,74,0.313472645,0.0594541288,0.0607016194
5,75,0.315382618,0.0655501876,0.0670793006
5,76,0.317556189,0.0722677462,0.0741266455
5,77,0.320031733,0.0796682457,0.0819139696
5,78,0.322853479,0.0878187636,0.0905189714
5,79,0.326072445,0.0967924252,0.100027508
5,80,0.329747511,0.106668816,0.110534452
5,81,0.333946674,0.117534389,0.122144636
5,82,0.338748501,0.129482846,0.134973903
5,83,0.344243821,0.142615489,0.149150258
5,84,0.35053768,0.157041507,0.164815146
5,85,0.357751616,0.172878172,0.182124864
5,86,0.366026284,0.190250919,0.201252123
5,87,0.375524495,0.209293241,0.222387765
5,88,0.386434721,0.230146364,0.245742673
5,89,0.39897512,0.252958604,0.271549873
5,90,0.413398164,0.277884332,0.300066857
5,91,0.429995911,0.305082419,0.331578158
5,92,0.449106006,0.334714027,0.36639818
5,93,0.471118455,0.36693957,0.404874343
5,94,0.496483223,0.401914653,0.447390547
5,95,0.525718666,0.439784731,0.494371001
5,96,0.559420798,0.480678233,0.546284454
5,97,0.598273306,0.524697826,0.603648879
5,98,0.643058185,0.571909493,0.667036633
5,99,0.694666744,0.622329069,0.737080172
5,100,0.754110634,0.675905924,0.814478361
5,101,0.822532375,0.732503486,0.900003448
5,102,0.901214695,0.791876481,0.994508764
5,103,0.99158784,0.853644899,1.09893724
5,104,1.09523381,0.917265005,1.21433083
5,105,1.21388643,0.981998131,1.34184088
5,106,1.34942605,1.04687844,1.48273962
5,107,1.50386811,1.11068148,1.63843289
5,108,1.67934484,1.17189584,1.81047413
5,109,1.87808046,1.22870083,2.00057989
5,110,2.10236112,1.27895317,2.21064697
5,111,2.35450203,1.32018554,2.44277133
5,112,2.63681557,1.34961896,2.69926901
5,113,2.95158545,1.3641895,2.98269923
5,114,3.30105232,1.36058779,3.29588995
5,115,3.687416,1.33530735,3.64196604
5,116,4.11285823,1.28469577,4.02438051
5,117,4.57958762,1.20500133,4.44694893
5,118,5.08990573,1.09240724,4.91388751
5,119,5.64629041,0.943047086,5.42985516
5,120,6.25149091,0.75299719,6
6,0,0.298360558,0.000607212883,0
6,1,0.298361105,0.000611117691,3.9429525e-06
6,2,0.298361713,0.000615432104,8.29991945e-06
6,3,0.298362386,0.000620199217,1.31143728e-05
6,4,0.298363133,0.000625466575,1.84343492e-05
6,5,0.29836396,0.000631286694,2.43129291e-05
6,6,0.298364876,0.000637717596,3.08087665e-05
6,7,0.298365891,0.000644823382,3.79866741e-05
6,8,0.298367015,0.00065267488,4.59182701e-05
6,9,0.298368261,0.000661350344,5.46826925e-05
6,10,0.298369641,0.000670936235,6.43673892e-05
6,11,0.29837117,0.000681528086,7.50689899e-05
6,12,0.298372864,0.000693231447,8.68942707e-05
6,13,0.29837474,0.000706162938,9.99612193e-05
6,14,0.29837682,0.00072045141,0.000114400212
6,15,0.298379125,0.000736239226,0.000130355316
6,16,0.298381679,0.000753683676,0.000147985723
6,17,0.29838451,0.000772958545,0.000167467342
6,18,0.298387648,0.000794255834,0.000188994554
6,19,0.298391128,0.000817787677,0.000212782147
6,20,0.298394986,0.000843788444,0.000239067464
6,21,0.298399264,0.000872517068,0.000268112769
6,22,0.298404009,0.000904259624,0.000300207864
6,23,0.298409273,0.000939332164,0.000335672979
6,24,0.298415113,0.000978083858,0.000374861972
6,25,0.298421593,0.00102090046,0.000418165853
6,26,0.298428785,0.00106820813,0.00046601669
6,27,0.298436769,0.00112047767,0.000518891919
6,28,0.298445633,0.00117822919,0.000577319106
6,29,0.298455477,0.00124203726,0.000641881213
6,30,0.29846641,0.0013125366,0.000713222415
6,31,0.298478558,0.00139042837,0.000792054522
6,32,0.298492057,0.00147648711,0.00087916409
6,33,0.298507061,0.00157156843,0.00097542026
6,34,0.298523743,0.00167661739,0.00108178344
6,35,0.298542296,0.00179267796,0.00119931487
6,36,0.298562935,0.00192090321,0.00132918723
6,37,0.298585901,0.00206256677,0.00147269633
6,38,0.298611465,0.00221907538,0.00163127405
6,39,0.29863993,0.00239198272,0.00180650262
6,40,0.298671634,0.00258300474,0.00200013037
6,41,0.298706959,0.00279403652,0.00221408926
6,42,0.298746333,0.00302717094,0.00245051408
6,43,0.298790236,0.00328471915,0.00271176376
6,44,0.298839207,0.0035692333,0.00300044496
6,45,0.298893854,0.00388353153,0.003319438
6,46,0.29895486,0.0042307255,0.00367192568
6,47,0.299022993,0.00461425079,0.00406142495
6,48,0.29909912,0.00503790044,0.00449182209
6,49,0.299184218,0.00550586182,0.00496741141
6,50,0.299279388,0.00602275732,0.00549293814
6,51,0.299385875,0.00659368921,0.00607364577
6,52,0.299505084,0.00722428895,0.00671532836
6,53,0.299638604,0.00792077152,0.00742438834
6,54,0.299788234,0.00868999528,0.00820790041
6,55,0.299956008,0.0095395277,0.00907368213
6,56,0.300144232,0.0104777178,0.0100303719
6,57,0.300355523,0.0115137756,0.0110875152
6,58,0.300592846,0.0126578596,0.0122556597
6,59,0.300859572,0.0139211728,0.0135464607
6,60,0.30115953,0.0153160678,0.0149727972
6,61,0.301497077,0.0168561626,0.0165489007
6,62,0.30187717,0.0185564669,0.0182904969
6,63,0.302305457,0.0204335208,0.0202149625
6,64,0.302788377,0.0225055464,0.0223414993
6,65,0.303333276,0.0247926133,0.0246913248
6,66,0.303948544,0.0273168189,0.0272878846
6,67,0.304643766,0.030102486,0.0301570861
6,68,0.305429906,0.0331763758,0.0333275569
6,69,0.306319511,0.0365679211,0.0368309308
6,70,0.307326955,0.0403094772,0.0407021629
6,71,0.308468715,0.0444365941,0.0449798787
6,72,0.309763693,0.0489883088,0.0497067595
6,73,0.311233593,0.0540074598,0.0549299681
6,74,0.312903348,0.0595410219,0.0607016194
6,75,0.314801632,0.0656404634,0.0670793006
6,76,0.316961434,0.0723621222,0.0741266455
6,77,0.319420741,0.0797676013,0.0819139696
6,78,0.322223326,0.0879241786,0.0905189714
6,79,0.325419655,0.0969052276,0.100027508
6,80,0.329067954,0.106790643,0.110534452
6,81,0.333235439,0.117667261,0.122144636
6,82,0.337999743,0.129629264,0.134973903
6,83,0.343450581,0.142778551,0.149150258
6,84,0.349691669,0.157225058,0.164815146
6,85,0.356842957,0.173086995,0.182124864
6,86,0.365043207,0.19049097,0.201252123
6,87,0.374452973,0.209571952,0.222387765
6,88,0.385258038,0.23047302,0.245742673
6,89,0.397673372,0.253344821,0.271549873
6,90,0.411947658,0.27834466,0.300066857
6,91,0.428368479,0.305635105,0.331578158
6,92,0.447268205,0.335381971,0.36639818
6,93,0.469030654,0.367751534,0.404874343
6,94,0.494098571,0.402906768,0.447390547
6,95,0.522981947,0.441002397,0.494371001
6,96,0.556267187,0.48217847,0.546284454
6,97,0.594627057,0.526552201,0.603648879
6,98,0.638831315,0.574207713,0.667036633
6,99,0.689757796,0.625183375,0.737080172
6,100,0.748403658,0.679456393,0.814478361
6,101,0.815896314,0.736924364,0.900003448
6,102,0.893503449,0.797383606,0.994508764
6,103,0.98264132,0.860504246,1.09893724
6,104,1.08488042,0.925802266,1.21433083
6,105,1.2019474,0.992609108,1.34184088
6,106,1.33572226,1.06003984,1.48273962
6,107,1.48822965,1.12696145,1.63843289
6,108,1.66162395,1.19196337,1.81047413
6,109,1.85816775,1.25333281,2.00057989
6,110,2.08020493,1.30903783,2.21064697
6,111,2.33013007,1.35672093,2.44277133
6,112,2.61035771,1.39370533,2.69926901
6,113,2.92329556,1.41701498,2.98269923
6,114,3.27132705,1.42340755,3.29588995
6,115,3.65680818,1.40941743,3.64196604
6,116,4.082083,1.37140367,4.02438051
6,117,4.54952017,1.30559638,4.44694893
6,118,5.06157055,1.20813401,4.91388751
6,119,5.62084349,1.07508502,5.42985516
6,120,6.23019686,0.902448744,6
7,0,0.297769947,0.000689442418,0
7,1,0.297770493,0.000693347368,3.9429525e-06
7,2,0.297771099,0.000697661943,8.29991945e-06
7,3,0.297771771,0.000702429238,1.31143728e-05
7,4,0.297772516,0.0007076968,1.84343492e-05
7,5,0.297773342,0.000713517148,2.43129291e-05
7,6,0.297774256,0.000719948305,3.08087665e-05
7,7,0.297775269,0.000727054378,3.79866741e-05
7,8,0.297776391,0.000734906196,4.59182701e-05
7,9,0.297777634,0.000743582017,5.46826925e-05
7,10,0.297779011,0.00075316831,6.43673892e-05
7,11,0.297780537,0.000763760609,7.50689899e-05
7,12,0.297782228,0.000775464472,8.68942707e-05
7,13,0.2977841,0.000788396525,9.99612193e-05
7,14,0.297786176,0.000802685627,0.000114400212
7,15,0.297788476,0.000818474148,0.000130355316
7,16,0.297791024,0.000835919389,0.000147985723
7,17,0.297793849,0.000855195144,0.000167467342
7,18,0.297796981,0.000876493428,0.000188994554
7,19,0.297800453,0.000900026387,0.000212782147
7,20,0.297804302,0.000926028406,0.000239067464
7,21,0.297808571,0.000954758437,0.000268112769
7,22,0.297813306,0.000986502575,0.000300207864
7,23,0.297818558,0.00102157689,0.000335672979
7,24,0.297824384,0.00106033059,0.000374861972
7,25,0.29783085,0.00110314945,0.000418165853
7,26,0.297838025,0.00115045966,0.00046601669
7,27,0.29784599,0.00120273207,0.000518891919
7,28,0.297854833,0.00126048682,0.000577319106
7,29,0.297864652,0.00132429855,0.000641881213
7,30,0.297875559,0.00139480201,0.000713222415
7,31,0.297887677,0.00147269846,0.000792054522
7,32,0.297901142,0.00155876249,0.00087916409
7,33,0.297916108,0.0016538498,0.00097542026
7,34,0.297932747,0.00175890557,0.00108178344
7,35,0.297951251,0.00187497385,0.00119931487
7,36,0.297971835,0.00200320788,0.00132918723
7,37,0.297994739,0.00214488142,0.00147269633
7,38,0.298020233,0.0023014014,0.00163127405
7,39,0.298048618,0.00247432169,0.00180650262
7,40,0.298080232,0.00266535849,0.00200013037
7,41,0.298115456,0.00287640717,0.00221408926
7,42,0.298154714,0.0031095609,0.00245051408
7,43,0.298198485,0.00336713124,0.00271176376
7,44,0.298247307,0.00365167075,0.00300044496
7,45,0.298301785,0.00396599809,0.003319438
7,46,0.298362597,0.00431322552,0.00367192568
7,47,0.29843051,0.00469678931,0.00406142495
7,48,0.298506386,0.00512048332,0.00449182209
7,49,0.298591196,0.00558849587,0.00496741141
7,50,0.298686039,0.00610545051,0.00549293814
7,51,0.298792152,0.00667645082,0.00607364577
7,52,0.298910932,0.00730712981,0.00671532836
7,53,0.299043962,0.00800370435,0.00742438834
7,54,0.299193028,0.00877303496,0.00820790041
7,55,0.299360155,0.00962269173,0.00907368213
7,56,0.299547637,0.0105610267,0.0100303719
7,57,0.299758073,0.0115972537,0.0110875152
7,58,0.299994412,0.0127415355,0.0122556597
7,59,0.300260004,0.0140050802,0.0135464607
7,60,0.300558654,0.0154002468,0.0149727972
7,61,0.30089469,0.0169406606,0.0165489007
7,62,0.301273036,0.0186413404,0.0182904969
7,63,0.301699301,0.0205188368,0.0202149625
7,64,0.302179879,0.022591385,0.0223414993
7,65,0.302722061,0.0248790699,0.0246913248
7,66,0.303334175,0.0274040079,0.0272878846
7,67,0.30402573,0.0301905443,0.0301570861
7,68,0.304807604,0.0332654679,0.0333275569
7,69,0.305692239,0.0366582448,0.0368309308
7,70,0.306693889,0.0404012709,0.0407021629
7,71,0.307828884,0.0445301457,0.0449798787
7,72,0.309115958,0.0490839666,0.0497067595
7,73,0.31057661,0.0541056456,0.0549299681
7,74,0.312235536,0.0596422483,0.0607016194
7,75,0.314121124,0.0657453536,0.0670793006
7,76,0.316266026,0.0724714361,0.0741266455
7,77,0.31870783,0.0798822669,0.0819139696
7,78,0.32148983,0.0880453313,0.0905189714
7,79,0.324661927,0.0970342595,0.100027508
7,80,0.328281673,0.106929264,0.110534452
7,81,0.33241548,0.117817574,0.122144636
7,82,0.337140028,0.129793863,0.134973903
7,83,0.342543892,0.142960639,0.149150258
7,84,0.348729434,0.157428598,0.164815146
7,85,0.355814991,0.173316899,0.182124864
7,86,0.363937405,0.190753338,0.201252123
7,87,0.373254948,0.209874366,0.222387765
7,88,0.383950694,0.230824924,0.245742673
7,89,0.396236399,0.253757993,0.271549873
7,90,0.410356944,0.278833806,0.300066857
7,91,0.426595425,0.306218608,0.331578158
7,92,0.445278934,0.33608283,0.36639818
7,93,0.466785108,0.368598547,0.404874343
7,94,0.491549486,0.403936007,0.447390547
7,95,0.520073722,0.442259049,0.494371001
7,96,0.552934646,0.483719132,0.546284454
7,97,0.590794144,0.52844771,0.603648879
7,98,0.634409765,0.576546632,0.667036633
7,99,0.684645874,0.628076242,0.737080172
7,100,0.742485084,0.683040853,0.814478361
7,101,0.809039549,0.74137129,0.900003448
7,102,0.885561582,0.802904298,0.994508764
7,103,0.973452874,0.867358728,1.09893724
7,104,1.07427144,0.934308636,1.21433083
7,105,1.18973533,1.00315376,1.34184088
7,106,1.32172196,1.07308818,1.48273962
7,107,1.47226226,1.1430686,1.63843289
7,108,1.64352873,1.21178393,1.81047413
7,109,1.8378173,1.27762878,2.00057989
7,110,2.05752348,1.33868329,2.21064697
7,111,2.30511445,1.3927023,2.44277133
7,112,2.58309967,1.43711599,2.69926901
7,113,2.89400395,1.46904352,2.98269923
7,114,3.24034773,1.48531953,3.29588995
7,115,3.62463947,1.48253147,3.64196604
7,116,4.04938461,1.45706367,4.02438051
7,117,4.5171143,1.40514236,4.44694893
7,118,5.03043477,1.32287478,4.91388751
7,119,5.59209603,1.2062758,5.42985516
7,120,6.20507623,1.0512762,6
8,0,0.297089407,0.000784015617,0
8,1,0.297089951,0.0007879208,3.9429525e-06
8,2,0.297090556,0.000792235635,8.29991945e-06
8,3,0.297091226,0.000797003222,1.31143728e-05
8,4,0.297091968,0.00080227111,1.84343492e-05
8,5,0.297092791,0.000808091822,2.43129291e-05
8,6,0.297093703,0.000814523385,3.08087665e-05
8,7,0.297094713,0.00082162991,3.79866741e-05
8,8,0.297095831,0.000829482232,4.59182701e-05
8,9,0.29709707,0.000838158617,5.46826925e-05
8,10,0.297098443,0.000847745537,6.43673892e-05
8,11,0.297099964,0.000858338537,7.50689899e-05
8,12,0.297101649,0.000870043181,8.68942707e-05
8,13,0.297103516,0.000882976107,9.99612193e-05
8,14,0.297105584,0.000897266181,0.000114400212
8,15,0.297107877,0.000913055789,0.000130355316
8,16,0.297110417,0.000930502244,0.000147985723
8,17,0.297113233,0.000949779355,0.000167467342
8,18,0.297116354,0.000971079154,0.000188994554
8,19,0.297119815,0.000994613808,0.000212782147
8,20,0.297123651,0.00102061772,0.000239067464
8,21,0.297127906,0.00104934988,0.000268112769
8,22,0.297132624,0.00108109639,0.000300207864
8,23,0.297137859,0.00111617337,0.000335672979
8,24,0.297143665,0.00115493005,0.000374861972
8,25,0.297150108,0.00119775225,0.000418165853
8,26,0.297157259,0.00124506621,0.00046601669
8,27,0.297165196,0.00129734284,0.000518891919
8,28,0.297174008,0.00135510232,0.000577319106
8,29,0.297183793,0.00141891937,0.000641881213
8,30,0.297194661,0.00148942882,0.000713222415
8,31,0.297206734,0.001567332,0.000792054522
8,32,0.297220151,0.00165340363,0.00087916409
8,33,0.297235062,0.0017484995,0.00097542026
8,34,0.29725164,0.00185356493,0.00108178344
8,35,0.297270075,0.00196964413,0.00119931487
8,36,0.297290582,0.00209789048,0.00132918723
8,37,0.297313399,0.00223957798,0.00147269633
8,38,0.297338795,0.00239611376,0.00163127405
8,39,0.29736707,0.00256905196,0.00180650262
8,40,0.297398561,0.00276010909,0.00200013037
8,41,0.297433644,0.00297118085,0.00221408926
8,42,0.297472745,0.00320436082,0.00245051408
8,43,0.297516339,0.00346196103,0.00271176376
8,44,0.29756496,0.00374653459,0.00300044496
8,45,0.297619211,0.00406090076,0.003319438
8,46,0.297679767,0.00440817254,0.00367192568
8,47,0.297747389,0.00479178707,0.00406142495
8,48,0.297822936,0.00521553917,0.00449182209
8,49,0.297907373,0.00568361832,0.00496741141
8,50,0.298001792,0.00620064942,0.00549293814
8,51,0.298107424,0.00677173762,0.00607364577
8,52,0.298225657,0.0074025178,0.00671532836
8,53,0.298358063,0.00809920899,0.00742438834
8,54,0.298506419,0.00886867428,0.00820790041
8,55,0.298672736,0.00971848677,0.00907368213
8,56,0.298859293,0.0106570021,0.0100303719
8,57,0.299068672,0.0116934382,0.0110875152
8,58,0.299303802,0.0128379629,0.0122556597
8,59,0.29956801,0.0141017904,0.0135464607
8,60,0.299865072,0.0154972864,0.0149727972
8,61,0.300199286,0.0170380848,0.0165489007
8,62,0.300575539,0.0187392143,0.0182904969
8,63,0.300999396,0.0206172376,0.0202149625
8,64,0.301477201,0.0226904039,0.0223414993
8,65,0.302016188,0.0249788156,0.0246913248
8,66,0.302624612,0.0275046096,0.0272878846
8,67,0.303311905,0.030292156,0.0301570861
8,68,0.304088848,0.0333682736,0.0333275569
8,69,0.304967774,0.0367624646,0.0368309308
8,70,0.305962803,0.0405071688,0.0407021629
