x_m,y_m,u_ms,v_ms,speed_ms,Cp,T_static_K,T_recovery_K,Mach_local,vorticity_1s
0.21658,0.47524,103.036,27.324,106.598,-0.248,286.352,291.397,0.3142,-0.18
0.22379,0.47524,102.936,27.125,106.45,-0.2445,286.368,291.399,0.3138,-0.18
0.23101,0.47524,102.831,26.93,106.299,-0.2408,286.384,291.401,0.3133,-0.18
0.23823,0.47524,102.719,26.739,106.142,-0.237,286.4,291.402,0.3129,-0.19
0.24545,0.47524,102.603,26.551,105.982,-0.2332,286.417,291.404,0.3124,-0.19
0.25267,0.47524,102.48,26.368,105.818,-0.2292,286.434,291.406,0.3119,-0.19
0.25989,0.47524,102.353,26.19,105.651,-0.2252,286.452,291.408,0.3114,-0.19
0.26711,0.47524,102.221,26.016,105.479,-0.2211,286.47,291.41,0.3109,-0.19
0.27433,0.47524,102.084,25.847,105.305,-0.2169,286.488,291.412,0.3104,-0.19
0.28155,0.47524,101.943,25.683,105.128,-0.2127,286.507,291.414,0.3098,-0.19
0.28877,0.47524,101.797,25.524,104.948,-0.2084,286.526,291.416,0.3093,-0.19
0.29599,0.47524,101.647,25.37,104.765,-0.2041,286.545,291.418,0.3087,-0.19
0.30321,0.47524,101.494,25.222,104.581,-0.1997,286.564,291.42,0.3082,-0.19
0.31042,0.47524,101.337,25.08,104.394,-0.1953,286.583,291.422,0.3076,-0.19
0.31764,0.47524,101.176,24.943,104.206,-0.1908,286.603,291.424,0.307,-0.19
0.32486,0.47524,101.013,24.812,104.016,-0.1863,286.623,291.426,0.3065,-0.19
0.33208,0.47524,100.847,24.688,103.825,-0.1818,286.642,291.429,0.3059,-0.19
0.3393,0.47524,100.678,24.569,103.633,-0.1773,286.662,291.431,0.3053,-0.19
0.34652,0.47524,100.507,24.456,103.44,-0.1728,286.682,291.433,0.3048,-0.19
0.35374,0.47524,100.334,24.349,103.247,-0.1682,286.702,291.435,0.3042,-0.19
0.36096,0.47524,100.16,24.249,103.053,-0.1637,286.722,291.437,0.3036,-0.19
0.36818,0.47524,99.984,24.155,102.86,-0.1592,286.742,291.439,0.303,-0.18
0.3754,0.47524,99.807,24.067,102.667,-0.1547,286.761,291.441,0.3024,-0.18
0.38262,0.47524,99.629,23.985,102.475,-0.1502,286.781,291.443,0.3019,-0.18
0.38984,0.47524,99.45,23.909,102.284,-0.1458,286.8,291.446,0.3013,-0.18
0.39705,0.47524,99.271,23.84,102.094,-0.1413,286.82,291.448,0.3007,-0.18
0.40427,0.47524,99.092,23.777,101.905,-0.137,286.839,291.45,0.3001,-0.18
0.41149,0.47524,98.913,23.719,101.718,-0.1326,286.858,291.452,0.2996,-0.18
0.41871,0.47524,98.735,23.668,101.532,-0.1284,286.877,291.454,0.299,-0.18
0.42593,0.47524,98.557,23.623,101.349,-0.1241,286.895,291.456,0.2985,-0.17
0.43315,0.47524,98.381,23.583,101.168,-0.12,286.913,291.458,0.2979,-0.17
0.44037,0.47524,98.205,23.549,100.989,-0.1159,286.931,291.46,0.2974,-0.17
0.44759,0.47524,98.031,23.52,100.813,-0.1119,286.949,291.462,0.2969,-0.17
0.45481,0.47524,97.858,23.497,100.64,-0.1079,286.966,291.464,0.2964,-0.17
0.46203,0.47524,97.688,23.48,100.47,-0.104,286.984,291.465,0.2958,-0.17
0.46925,0.47524,97.519,23.467,100.303,-0.1002,287.0,291.467,0.2953,-0.16
0.47647,0.47524,97.353,23.459,100.139,-0.0965,287.017,291.469,0.2949,-0.16
0.48368,0.47524,97.188,23.456,99.979,-0.0928,287.032,291.471,0.2944,-0.16
0.4909,0.47524,97.027,23.458,99.822,-0.0893,287.048,291.472,0.2939,-0.16
0.49812,0.47524,96.868,23.464,99.669,-0.0858,287.063,291.474,0.2934,-0.15
0.50534,0.47524,96.712,23.474,99.52,-0.0825,287.078,291.476,0.293,-0.15
0.51256,0.47524,96.559,23.488,99.375,-0.0792,287.092,291.477,0.2926,-0.15
0.51978,0.47524,96.409,23.506,99.233,-0.076,287.106,291.479,0.2921,-0.15
0.527,0.47524,96.262,23.528,99.096,-0.0729,287.12,291.48,0.2917,-0.14
0.53422,0.47524,96.118,23.553,98.962,-0.0699,287.133,291.482,0.2913,-0.14
0.54144,0.47524,95.978,23.581,98.833,-0.067,287.146,291.483,0.2909,-0.14
0.54866,0.47524,95.841,23.613,98.707,-0.0642,287.158,291.484,0.2906,-0.14
0.55588,0.47524,95.708,23.647,98.586,-0.0614,287.17,291.486,0.2902,-0.13
0.5631,0.47524,95.578,23.683,98.468,-0.0588,287.182,291.487,0.2899,-0.13
0.57032,0.47524,95.451,23.722,98.355,-0.0563,287.193,291.488,0.2895,-0.13
0.57753,0.47524,95.328,23.764,98.245,-0.0538,287.204,291.489,0.2892,-0.12
0.58475,0.47524,95.208,23.807,98.14,-0.0515,287.214,291.49,0.2889,-0.12
0.59197,0.47524,95.092,23.852,98.038,-0.0492,287.224,291.491,0.2886,-0.12
0.59919,0.47524,94.98,23.899,97.94,-0.047,287.233,291.492,0.2883,-0.12
0.60641,0.47524,94.87,23.948,97.846,-0.045,287.243,291.493,0.288,-0.11
0.61363,0.47524,94.764,23.997,97.756,-0.0429,287.251,291.494,0.2877,-0.11
0.62085,0.47524,94.662,24.048,97.669,-0.041,287.26,291.495,0.2875,-0.11
0.62807,0.47524,94.563,24.1,97.585,-0.0392,287.268,291.496,0.2872,-0.1
0.63529,0.47524,94.467,24.153,97.506,-0.0374,287.276,291.497,0.287,-0.1
0.64251,0.47524,94.374,24.206,97.429,-0.0357,287.283,291.498,0.2867,-0.1
0.64973,0.47524,94.284,24.26,97.356,-0.0341,287.29,291.498,0.2865,-0.1
0.65695,0.47524,94.198,24.314,97.285,-0.0325,287.297,291.499,0.2863,-0.09
0.66416,0.47524,94.114,24.369,97.218,-0.0311,287.304,291.5,0.2861,-0.09
0.67138,0.47524,94.033,24.424,97.154,-0.0296,287.31,291.501,0.2859,-0.09
0.6786,0.47524,93.955,24.48,97.092,-0.0283,287.316,291.501,0.2857,-0.09
0.68582,0.47524,93.88,24.535,97.033,-0.027,287.321,291.502,0.2856,-0.08
0.69304,0.47524,93.808,24.59,96.977,-0.0257,287.327,291.502,0.2854,-0.08
0.70026,0.47524,93.738,24.645,96.924,-0.0246,287.332,291.503,0.2852,-0.08
0.70748,0.47524,93.67,24.7,96.872,-0.0234,287.337,291.504,0.2851,-0.08
0.7147,0.47524,93.605,24.755,96.823,-0.0224,287.342,291.504,0.2849,-0.07
0.72192,0.47524,93.542,24.81,96.777,-0.0213,287.346,291.505,0.2848,-0.07
0.72914,0.47524,93.482,24.864,96.732,-0.0204,287.35,291.505,0.2847,-0.07
0.73636,0.47524,93.423,24.917,96.689,-0.0194,287.355,291.505,0.2845,-0.07
0.74358,0.47524,93.367,24.971,96.649,-0.0185,287.358,291.506,0.2844,-0.07
0.75079,0.47524,93.313,25.023,96.61,-0.0177,287.362,291.506,0.2843,-0.06
0.75801,0.47524,93.26,25.075,96.573,-0.0169,287.366,291.507,0.2842,-0.06
0.76523,0.47524,93.21,25.127,96.537,-0.0161,287.369,291.507,0.2841,-0.06
0.77245,0.47524,93.161,25.178,96.503,-0.0153,287.372,291.507,0.284,-0.06
0.77967,0.47524,93.114,25.228,96.471,-0.0146,287.376,291.508,0.2839,-0.06
0.78689,0.47524,93.068,25.278,96.44,-0.014,287.378,291.508,0.2838,-0.05
0.79411,0.47524,93.024,25.327,96.411,-0.0133,287.381,291.508,0.2837,-0.05
0.80133,0.47524,92.982,25.376,96.382,-0.0127,287.384,291.509,0.2836,-0.05
0.80855,0.47524,92.941,25.424,96.355,-0.0121,287.387,291.509,0.2835,-0.05
0.81577,0.47524,92.901,25.471,96.33,-0.0115,287.389,291.509,0.2835,-0.05
0.82299,0.47524,92.863,25.517,96.305,-0.011,287.391,291.509,0.2834,-0.05
0.83021,0.47524,92.826,25.563,96.281,-0.0105,287.394,291.51,0.2833,-0.04
0.83742,0.47524,92.79,25.608,96.259,-0.01,287.396,291.51,0.2832,-0.04
0.84464,0.47524,92.755,25.653,96.237,-0.0095,287.398,291.51,0.2832,-0.04
0.85186,0.47524,92.721,25.696,96.216,-0.0091,287.4,291.51,0.2831,-0.04
0.85908,0.47524,92.689,25.739,96.196,-0.0086,287.402,291.511,0.2831,-0.04
0.8663,0.47524,92.657,25.782,96.177,-0.0082,287.404,291.511,0.283,-0.04
0.87352,0.47524,92.626,25.823,96.159,-0.0078,287.405,291.511,0.2829,-0.04
0.88074,0.47524,92.596,25.865,96.141,-0.0074,287.407,291.511,0.2829,-0.04
0.88796,0.47524,92.567,25.905,96.124,-0.007,287.409,291.511,0.2828,-0.03
0.89518,0.47524,92.539,25.945,96.107,-0.0067,287.41,291.511,0.2828,-0.03
0.9024,0.47524,92.512,25.984,96.092,-0.0063,287.412,291.512,0.2827,-0.03
0.90962,0.47524,92.485,26.022,96.077,-0.006,287.413,291.512,0.2827,-0.03
0.91684,0.47524,92.46,26.06,96.062,-0.0057,287.415,291.512,0.2827,-0.03
0.92405,0.47524,92.434,26.097,96.048,-0.0054,287.416,291.512,0.2826,-0.03
0.93127,0.47524,92.41,26.134,96.034,-0.0051,287.417,291.512,0.2826,-0.03
0.93849,0.47524,92.386,26.17,96.021,-0.0048,287.419,291.512,0.2825,-0.03
0.94571,0.47524,92.363,26.206,96.009,-0.0045,287.42,291.512,0.2825,-0.03
0.95293,0.47524,92.34,26.24,95.996,-0.0043,287.421,291.513,0.2825,-0.03
0.96015,0.47524,92.318,26.275,95.984,-0.004,287.422,291.513,0.2824,-0.03
0.96737,0.47524,92.297,26.309,95.973,-0.0038,287.423,291.513,0.2824,-0.03
0.97459,0.47524,92.276,26.342,95.962,-0.0035,287.424,291.513,0.2824,-0.02
0.98181,0.47524,92.255,26.375,95.951,-0.0033,287.425,291.513,0.2823,-0.02
0.98903,0.47524,92.235,26.407,95.941,-0.003,287.426,291.513,0.2823,-0.02
0.99625,0.47524,92.215,26.439,95.931,-0.0028,287.427,291.513,0.2823,-0.02
1.00347,0.47524,92.196,26.47,95.921,-0.0026,287.428,291.513,0.2822,-0.02
1.01068,0.47524,92.178,26.501,95.911,-0.0024,287.429,291.513,0.2822,-0.02
1.0179,0.47524,92.159,26.531,95.902,-0.0022,287.43,291.514,0.2822,-0.02
1.02512,0.47524,92.141,26.561,95.893,-0.002,287.431,291.514,0.2821,-0.02
1.03234,0.47524,92.124,26.59,95.884,-0.0018,287.432,291.514,0.2821,-0.02
1.03956,0.47524,92.107,26.619,95.876,-0.0016,287.432,291.514,0.2821,-0.02
1.04678,0.47524,92.09,26.648,95.868,-0.0015,287.433,291.514,0.2821,-0.02
1.054,0.47524,92.073,26.676,95.86,-0.0013,287.434,291.514,0.282,0.01
-0.527,0.48272,94.921,37.151,101.932,-0.1376,286.836,291.449,0.3002,-0.05
-0.51978,0.48272,94.99,37.172,102.005,-0.1393,286.829,291.449,0.3004,-0.02
-0.51256,0.48272,95.061,37.193,102.078,-0.141,286.821,291.448,0.3007,-0.02
-0.50534,0.48272,95.132,37.214,102.152,-0.1427,286.814,291.447,0.3009,-0.02
-0.49812,0.48272,95.206,37.234,102.228,-0.1445,286.806,291.446,0.3011,-0.02
-0.4909,0.48272,95.28,37.254,102.304,-0.1462,286.798,291.445,0.3013,-0.02
-0.48368,0.48272,95.356,37.273,102.382,-0.148,286.79,291.445,0.3016,-0.02
-0.47647,0.48272,95.433,37.291,102.46,-0.1499,286.782,291.444,0.3018,-0.02
-0.46925,0.48272,95.512,37.308,102.54,-0.1517,286.774,291.443,0.3021,-0.02
-0.46203,0.48272,95.592,37.325,102.621,-0.1536,286.766,291.442,0.3023,-0.03
-0.45481,0.48272,95.674,37.341,102.703,-0.1555,286.758,291.441,0.3025,-0.03
-0.44759,0.48272,95.757,37.356,102.786,-0.1574,286.749,291.44,0.3028,-0.03
-0.44037,0.48272,95.842,37.37,102.87,-0.1594,286.741,291.439,0.303,-0.03
-0.43315,0.48272,95.928,37.384,102.955,-0.1614,286.732,291.438,0.3033,-0.03
-0.42593,0.48272,96.016,37.396,103.041,-0.1634,286.723,291.437,0.3036,-0.03
-0.41871,0.48272,96.105,37.407,103.128,-0.1654,286.714,291.436,0.3038,-0.03
-0.41149,0.48272,96.196,37.417,103.217,-0.1675,286.705,291.435,0.3041,-0.03
-0.40427,0.48272,96.288,37.426,103.306,-0.1696,286.696,291.434,0.3043,-0.03
-0.39705,0.48272,96.382,37.434,103.397,-0.1717,286.687,291.433,0.3046,-0.03
-0.38984,0.48272,96.478,37.44,103.488,-0.1739,286.677,291.432,0.3049,-0.03
-0.38262,0.48272,96.575,37.445,103.581,-0.1761,286.668,291.431,0.3052,-0.03
-0.3754,0.48272,96.674,37.449,103.674,-0.1783,286.658,291.43,0.3055,-0.04
-0.36818,0.48272,96.775,37.451,103.769,-0.1805,286.648,291.429,0.3057,-0.04
-0.36096,0.48272,96.877,37.451,103.864,-0.1827,286.638,291.428,0.306,-0.04
-0.35374,0.48272,96.981,37.45,103.961,-0.185,286.628,291.427,0.3063,-0.04
-0.34652,0.48272,97.086,37.447,104.058,-0.1873,286.618,291.426,0.3066,-0.04
-0.3393,0.48272,97.194,37.442,104.156,-0.1896,286.608,291.425,0.3069,-0.04
-0.33208,0.48272,97.302,37.436,104.255,-0.192,286.598,291.424,0.3072,-0.04
-0.32486,0.48272,97.412,37.427,104.355,-0.1943,286.587,291.423,0.3075,-0.04
-0.31764,0.48272,97.524,37.416,104.456,-0.1967,286.577,291.421,0.3078,-0.05
-0.31042,0.48272,97.638,37.403,104.557,-0.1991,286.566,291.42,0.3081,-0.05
-0.30321,0.48272,97.753,37.388,104.659,-0.2015,286.556,291.419,0.3084,-0.05
-0.29599,0.48272,97.869,37.371,104.761,-0.204,286.545,291.418,0.3087,-0.05
-0.28877,0.48272,97.987,37.351,104.864,-0.2064,286.534,291.417,0.309,-0.05
-0.28155,0.48272,98.106,37.328,104.968,-0.2089,286.524,291.416,0.3093,-0.05
-0.27433,0.48272,98.227,37.303,105.072,-0.2114,286.513,291.415,0.3096,-0.05
-0.26711,0.48272,98.349,37.275,105.176,-0.2139,286.502,291.413,0.31,-0.05
-0.25989,0.48272,98.472,37.245,105.28,-0.2164,286.491,291.412,0.3103,-0.06
-0.25267,0.48272,98.597,37.211,105.385,-0.2189,286.48,291.411,0.3106,-0.06
-0.24545,0.48272,98.723,37.174,105.49,-0.2214,286.469,291.41,0.3109,-0.06
-0.23823,0.48272,98.85,37.135,105.595,-0.2239,286.458,291.409,0.3112,-0.06
-0.23101,0.48272,98.978,37.092,105.699,-0.2264,286.447,291.407,0.3115,-0.06
-0.22379,0.48272,99.107,37.045,105.804,-0.2289,286.436,291.406,0.3118,-0.06
-0.21658,0.48272,99.236,36.995,105.908,-0.2314,286.425,291.405,0.3122,-0.07
-0.20936,0.48272,99.367,36.942,106.012,-0.2339,286.414,291.404,0.3125,-0.07
-0.20214,0.48272,99.498,36.885,106.115,-0.2364,286.403,291.403,0.3128,-0.07
-0.19492,0.48272,99.63,36.825,106.218,-0.2389,286.392,291.401,0.3131,-0.07
-0.1877,0.48272,99.762,36.76,106.32,-0.2413,286.381,291.4,0.3134,-0.07
-0.18048,0.48272,99.895,36.692,106.421,-0.2437,286.371,291.399,0.3137,-0.07
-0.17326,0.48272,100.028,36.62,106.52,-0.2462,286.36,291.398,0.314,-0.08
-0.16604,0.48272,100.161,36.543,106.619,-0.2486,286.35,291.397,0.3143,-0.08
-0.15882,0.48272,100.294,36.463,106.717,-0.2509,286.339,291.396,0.3146,-0.08
-0.1516,0.48272,100.427,36.378,106.813,-0.2532,286.329,291.395,0.3149,-0.08
-0.14438,0.48272,100.559,36.289,106.907,-0.2555,286.319,291.394,0.3152,-0.08
-0.13716,0.48272,100.691,36.196,106.999,-0.2578,286.309,291.393,0.3154,-0.09
-0.12995,0.48272,100.823,36.098,107.09,-0.26,286.3,291.391,0.3157,-0.09
-0.12273,0.48272,100.953,35.996,107.179,-0.2621,286.29,291.39,0.316,-0.09
-0.11551,0.48272,101.083,35.889,107.265,-0.2642,286.281,291.389,0.3162,-0.09
-0.10829,0.48272,101.211,35.778,107.349,-0.2663,286.272,291.389,0.3165,-0.09
-0.10107,0.48272,101.338,35.662,107.43,-0.2683,286.263,291.388,0.3167,-0.09
-0.09385,0.48272,101.464,35.542,107.509,-0.2702,286.255,291.387,0.317,-0.1
-0.08663,0.48272,101.587,35.417,107.584,-0.272,286.247,291.386,0.3172,-0.1
-0.07941,0.48272,101.709,35.287,107.656,-0.2738,286.239,291.385,0.3174,-0.1
-0.07219,0.48272,101.829,35.153,107.726,-0.2755,286.232,291.384,0.3176,-0.1
-0.06497,0.48272,101.946,35.014,107.791,-0.2771,286.225,291.383,0.3178,-0.1
-0.05775,0.48272,102.061,34.871,107.853,-0.2786,286.218,291.383,0.318,-0.11
-0.05053,0.48272,102.173,34.723,107.912,-0.28,286.212,291.382,0.3182,-0.11
-0.04332,0.48272,102.281,34.571,107.966,-0.2814,286.206,291.381,0.3184,-0.11
-0.0361,0.48272,102.387,34.415,108.016,-0.2826,286.2,291.381,0.3185,-0.11
-0.02888,0.48272,102.49,34.254,108.062,-0.2837,286.195,291.38,0.3186,-0.11
-0.02166,0.48272,102.588,34.089,108.104,-0.2847,286.191,291.38,0.3188,-0.12
-0.01444,0.48272,102.683,33.92,108.141,-0.2856,286.187,291.379,0.3189,-0.12
-0.00722,0.48272,102.774,33.747,108.173,-0.2864,286.184,291.379,0.319,-0.12
0.0,0.48272,102.861,33.57,108.2,-0.2871,286.181,291.379,0.3191,-0.12
0.00722,0.48272,102.943,33.389,108.223,-0.2877,286.178,291.378,0.3191,-0.12
0.01444,0.48272,103.021,33.204,108.24,-0.2881,286.176,291.378,0.3192,-0.13
0.02166,0.48272,103.094,33.016,108.252,-0.2884,286.175,291.378,0.3192,-0.13
0.02888,0.48272,103.162,32.825,108.258,-0.2885,286.174,291.378,0.3192,-0.13
0.0361,0.48272,103.225,32.631,108.26,-0.2886,286.174,291.378,0.3192,-0.13
0.04332,0.48272,103.282,32.434,108.255,-0.2885,286.175,291.378,0.3192,-0.13
0.05053,0.48272,103.334,32.234,108.245,-0.2882,286.176,291.378,0.3192,-0.14
0.05775,0.48272,103.381,32.031,108.23,-0.2878,286.177,291.378,0.3191,-0.14
0.06497,0.48272,103.422,31.826,108.208,-0.2873,286.18,291.379,0.3191,-0.14
0.07219,0.48272,103.457,31.619,108.181,-0.2866,286.183,291.379,0.319,-0.14
0.07941,0.48272,103.486,31.411,108.148,-0.2858,286.186,291.379,0.3189,-0.14
0.08663,0.48272,103.509,31.2,108.109,-0.2849,286.19,291.38,0.3188,-0.14
0.09385,0.48272,103.525,30.988,108.064,-0.2837,286.195,291.38,0.3186,-0.15
0.10107,0.48272,103.536,30.775,108.013,-0.2825,286.201,291.381,0.3185,-0.15
0.10829,0.48272,103.54,30.562,107.956,-0.2811,286.207,291.381,0.3183,-0.15
0.11551,0.48272,103.537,30.347,107.893,-0.2796,286.214,291.382,0.3181,-0.15
0.12273,0.48272,103.529,30.132,107.825,-0.2779,286.221,291.383,0.3179,-0.15
0.12995,0.48272,103.514,29.917,107.75,-0.2761,286.229,291.384,0.3177,-0.16
0.13716,0.48272,103.492,29.702,107.67,-0.2741,286.238,291.385,0.3175,-0.16
0.14438,0.48272,103.464,29.488,107.584,-0.272,286.247,291.386,0.3172,-0.16
0.1516,0.48272,103.429,29.274,107.492,-0.2698,286.257,291.387,0.3169,-0.16
0.15882,0.48272,103.388,29.061,107.395,-0.2674,286.267,291.388,0.3166,-0.16
0.16604,0.48272,103.34,28.849,107.292,-0.2649,286.278,291.389,0.3163,-0.16
0.17326,0.48272,103.287,28.639,107.183,-0.2622,286.29,291.39,0.316,-0.16
0.18048,0.48272,103.226,28.431,107.07,-0.2595,286.302,291.392,0.3157,-0.17
0.1877,0.48272,103.16,28.224,106.951,-0.2566,286.314,291.393,0.3153,-0.17
0.19492,0.48272,103.087,28.02,106.827,-0.2536,286.328,291.395,0.3149,-0.17
0.20214,0.48272,103.008,27.818,106.698,-0.2505,286.341,291.396,0.3145,-0.17
0.20936,0.48272,102.924,27.619,106.565,-0.2472,286.355,291.398,0.3141,-0.17
0.21658,0.48272,102.833,27.423,106.427,-0.2439,286.37,291.399,0.3137,-0.17
0.22379,0.48272,102.737,27.23,106.284,-0.2405,286.385,291.401,0.3133,-0.17
0.23101,0.48272,102.635,27.041,106.137,-0.2369,286.401,291.402,0.3129,-0.17
0.23823,0.48272,102.527,26.855,105.986,-0.2333,286.417,291.404,0.3124,-0.17
0.24545,0.48272,102.415,26.673,105.831,-0.2295,286.433,291.406,0.3119,-0.18
0.25267,0.48272,102.297,26.495,105.672,-0.2257,286.45,291.408,0.3115,-0.18
0.25989,0.48272,102.174,26.322,105.51,-0.2219,286.467,291.41,0.311,-0.18
0.26711,0.48272,102.047,26.153,105.345,-0.2179,286.484,291.411,0.3105,-0.18
0.27433,0.48272,101.915,25.988,105.176,-0.2139,286.502,291.413,0.31,-0.18
0.28155,0.48272,101.779,25.829,105.005,-0.2098,286.52,291.415,0.3094,-0.18
0.28877,0.48272,101.638,25.674,104.831,-0.2056,286.538,291.417,0.3089,-0.18
0.29599,0.48272,101.494,25.524,104.655,-0.2014,286.556,291.419,0.3084,-0.18
0.30321,0.48272,101.346,25.38,104.476,-0.1972,286.575,291.421,0.3079,-0.18
0.31042,0.48272,101.195,25.241,104.296,-0.1929,286.594,291.423,0.3073,-0.18
0.31764,0.48272,101.041,25.108,104.114,-0.1886,286.612,291.425,0.3068,-0.18
0.32486,0.48272,100.883,24.98,103.93,-0.1843,286.631,291.427,0.3062,-0.18
0.33208,0.48272,100.723,24.858,103.745,-0.1799,286.651,291.429,0.3057,-0.18
0.3393,0.48272,100.561,24.742,103.56,-0.1756,286.67,291.431,0.3051,-0.18
0.34652,0.48272,100.396,24.631,103.373,-0.1712,286.689,291.434,0.3046,-0.18
0.35374,0.48272,100.229,24.526,103.186,-0.1668,286.708,291.436,0.304,-0.18
0.36096,0.48272,100.061,24.427,103.0,-0.1624,286.727,291.438,0.3034,-0.17
0.36818,0.48272,99.891,24.335,102.813,-0.1581,286.746,291.44,0.3029,-0.17
0.3754,0.48272,99.72,24.248,102.626,-0.1537,286.766,291.442,0.3023,-0.17
0.38262,0.48272,99.549,24.167,102.44,-0.1494,286.785,291.444,0.3018,-0.17
0.38984,0.48272,99.376,24.092,102.255,-0.1451,286.803,291.446,0.3012,-0.17
0.39705,0.48272,99.204,24.022,102.071,-0.1408,286.822,291.448,0.3006,-0.17
0.40427,0.48272,99.031,23.959,101.888,-0.1366,286.841,291.45,0.3001,-0.17
0.41149,0.48272,98.858,23.901,101.706,-0.1324,286.859,291.452,0.2996,-0.17
0.41871,0.48272,98.686,23.849,101.527,-0.1282,286.877,291.454,0.299,-0.17
0.42593,0.48272,98.514,23.803,101.349,-0.1242,286.895,291.456,0.2985,-0.17
0.43315,0.48272,98.343,23.762,101.173,-0.1201,286.913,291.458,0.298,-0.16
0.44037,0.48272,98.173,23.727,101.0,-0.1161,286.93,291.46,0.2974,-0.16
0.44759,0.48272,98.005,23.697,100.829,-0.1122,286.948,291.461,0.2969,-0.16
0.45481,0.48272,97.837,23.672,100.661,-0.1084,286.964,291.463,0.2964,-0.16
0.46203,0.48272,97.672,23.653,100.495,-0.1046,286.981,291.465,0.2959,-0.16
0.46925,0.48272,97.508,23.638,100.333,-0.1009,286.997,291.467,0.2954,-0.15
0.47647,0.48272,97.347,23.628,100.173,-0.0973,287.013,291.469,0.295,-0.15
0.48368,0.48272,97.188,23.622,100.017,-0.0937,287.029,291.47,0.2945,-0.15
0.4909,0.48272,97.031,23.621,99.864,-0.0902,287.044,291.472,0.294,-0.15
0.49812,0.48272,96.876,23.625,99.715,-0.0869,287.059,291.473,0.2936,-0.15
0.50534,0.48272,96.724,23.632,99.569,-0.0836,287.073,291.475,0.2931,-0.14
0.51256,0.48272,96.575,23.643,99.427,-0.0804,287.087,291.477,0.2927,-0.14
0.51978,0.48272,96.429,23.658,99.289,-0.0772,287.101,291.478,0.2923,-0.14
0.527,0.48272,96.286,23.677,99.154,-0.0742,287.114,291.479,0.2919,-0.14
0.53422,0.48272,96.145,23.698,99.023,-0.0713,287.127,291.481,0.2915,-0.13
0.54144,0.48272,96.008,23.723,98.896,-0.0684,287.14,291.482,0.2911,-0.13
0.54866,0.48272,95.874,23.751,98.772,-0.0656,287.152,291.484,0.2908,-0.13
0.55588,0.48272,95.743,23.782,98.653,-0.063,287.164,291.485,0.2904,-0.13
0.5631,0.48272,95.616,23.815,98.537,-0.0604,287.175,291.486,0.2901,-0.12
0.57032,0.48272,95.492,23.851,98.425,-0.0579,287.186,291.487,0.2897,-0.12
0.57753,0.48272,95.371,23.889,98.317,-0.0554,287.197,291.488,0.2894,-0.12
0.58475,0.48272,95.253,23.928,98.213,-0.0531,287.207,291.489,0.2891,-0.12
0.59197,0.48272,95.139,23.97,98.112,-0.0509,287.217,291.491,0.2888,-0.11
0.59919,0.48272,95.028,24.013,98.015,-0.0487,287.226,291.492,0.2885,-0.11
0.60641,0.48272,94.92,24.058,97.922,-0.0466,287.235,291.493,0.2882,-0.11
0.61363,0.48272,94.816,24.105,97.832,-0.0446,287.244,291.493,0.2879,-0.11
0.62085,0.48272,94.714,24.152,97.745,-0.0427,287.252,291.494,0.2877,-0.1
0.62807,0.48272,94.616,24.2,97.662,-0.0409,287.26,291.495,0.2874,-0.1
0.63529,0.48272,94.521,24.25,97.582,-0.0391,287.268,291.496,0.2872,-0.1
0.64251,0.48272,94.429,24.3,97.505,-0.0374,287.276,291.497,0.287,-0.09
0.64973,0.48272,94.34,24.351,97.432,-0.0358,287.283,291.498,0.2867,-0.09
0.65695,0.48272,94.254,24.402,97.361,-0.0342,287.29,291.498,0.2865,-0.09
0.66416,0.48272,94.17,24.454,97.294,-0.0327,287.296,291.499,0.2863,-0.09
0.67138,0.48272,94.09,24.507,97.229,-0.0313,287.302,291.5,0.2861,-0.08
0.6786,0.48272,94.012,24.559,97.167,-0.0299,287.308,291.5,0.286,-0.08
0.68582,0.48272,93.937,24.612,97.107,-0.0286,287.314,291.501,0.2858,-0.08
0.69304,0.48272,93.864,24.664,97.051,-0.0274,287.32,291.502,0.2856,-0.08
0.70026,0.48272,93.794,24.717,96.996,-0.0262,287.325,291.502,0.2854,-0.08
0.70748,0.48272,93.726,24.769,96.944,-0.025,287.33,291.503,0.2853,-0.07
0.7147,0.48272,93.661,24.822,96.894,-0.0239,287.335,291.503,0.2851,-0.07
0.72192,0.48272,93.598,24.874,96.847,-0.0229,287.339,291.504,0.285,-0.07
0.72914,0.48272,93.537,24.926,96.801,-0.0219,287.344,291.504,0.2849,-0.07
0.73636,0.48272,93.478,24.977,96.758,-0.0209,287.348,291.505,0.2847,-0.06
0.74358,0.48272,93.421,25.028,96.716,-0.02,287.352,291.505,0.2846,-0.06
0.75079,0.48272,93.367,25.079,96.676,-0.0191,287.356,291.506,0.2845,-0.06
0.75801,0.48272,93.314,25.129,96.638,-0.0183,287.359,291.506,0.2844,-0.06
0.76523,0.48272,93.263,25.179,96.602,-0.0175,287.363,291.506,0.2843,-0.06
0.77245,0.48272,93.213,25.228,96.567,-0.0167,287.366,291.507,0.2842,-0.06
0.77967,0.48272,93.165,25.277,96.533,-0.016,287.37,291.507,0.2841,-0.05
0.78689,0.48272,93.119,25.325,96.502,-0.0153,287.373,291.507,0.284,-0.05
0.79411,0.48272,93.075,25.373,96.471,-0.0146,287.376,291.508,0.2839,-0.05
0.80133,0.48272,93.031,25.42,96.442,-0.014,287.378,291.508,0.2838,-0.05
0.80855,0.48272,92.99,25.466,96.414,-0.0134,287.381,291.508,0.2837,-0.05
